count,points
195,"[{""x"": 295.941, ""y"": 283.272}, {""x"": 247.941, ""y"": 235.939}, {""x"": 245.274, ""y"": 211.272}, {""x"": 277.941, ""y"": 130.605}, {""x"": 311.274, ""y"": 63.272}, {""x"": 323.941, ""y"": 55.272}, {""x"": 343.941, ""y"": 33.939}, {""x"": 371.274, ""y"": 35.939}, {""x"": 421.941, ""y"": 73.272}, {""x"": 424.608, ""y"": 96.605}, {""x"": 420.608, ""y"": 135.272}, {""x"": 423.941, ""y"": 153.939}, {""x"": 411.274, ""y"": 185.939}, {""x"": 391.274, ""y"": 211.939}, {""x"": 377.274, ""y"": 291.939}, {""x"": 358.608, ""y"": 313.272}, {""x"": 333.274, ""y"": 306.605}, {""x"": 301.941, ""y"": 289.272}]"
196,"[{""x"": 245.05, ""y"": 247.176}, {""x"": 256.213, ""y"": 175.415}, {""x"": 283.322, ""y"": 122.791}, {""x"": 309.635, ""y"": 62.99}, {""x"": 327.973, ""y"": 58.206}, {""x"": 322.392, ""y"": 36.678}, {""x"": 339.934, ""y"": 43.854}, {""x"": 355.083, ""y"": 29.502}, {""x"": 429.236, ""y"": 88.505}, {""x"": 426.844, ""y"": 108.439}, {""x"": 435.615, ""y"": 119.601}, {""x"": 418.87, ""y"": 129.169}, {""x"": 422.06, ""y"": 149.9}, {""x"": 406.113, ""y"": 192.957}, {""x"": 388.571, ""y"": 201.728}, {""x"": 379.801, ""y"": 281.462}, {""x"": 361.462, ""y"": 309.369}, {""x"": 337.542, ""y"": 311.761}, {""x"": 297.674, ""y"": 291.827}, {""x"": 251.429, ""y"": 253.554}]"
197,"[{""x"": 285.041, ""y"": 280.754}, {""x"": 252.374, ""y"": 246.754}, {""x"": 248.374, ""y"": 200.754}, {""x"": 275.041, ""y"": 130.088}, {""x"": 315.041, ""y"": 60.088}, {""x"": 326.374, ""y"": 56.754}, {""x"": 324.374, ""y"": 36.088}, {""x"": 339.041, ""y"": 39.421}, {""x"": 355.041, ""y"": 30.754}, {""x"": 414.374, ""y"": 68.754}, {""x"": 428.374, ""y"": 91.421}, {""x"": 424.374, ""y"": 122.088}, {""x"": 427.041, ""y"": 148.088}, {""x"": 403.708, ""y"": 194.088}, {""x"": 390.374, ""y"": 216.754}, {""x"": 383.041, ""y"": 275.421}, {""x"": 371.041, ""y"": 303.421}, {""x"": 341.041, ""y"": 318.088}, {""x"": 292.374, ""y"": 288.754}]"
198,"[{""x"": 285.386, ""y"": 283.338}, {""x"": 246.053, ""y"": 240.671}, {""x"": 245.386, ""y"": 202.004}, {""x"": 268.719, ""y"": 134.671}, {""x"": 312.053, ""y"": 61.338}, {""x"": 324.719, ""y"": 61.338}, {""x"": 347.386, ""y"": 34.671}, {""x"": 388.719, ""y"": 46.004}, {""x"": 427.386, ""y"": 88.004}, {""x"": 422.053, ""y"": 130.671}, {""x"": 423.386, ""y"": 157.338}, {""x"": 409.386, ""y"": 194.004}, {""x"": 390.053, ""y"": 214.671}, {""x"": 374.053, ""y"": 295.338}, {""x"": 351.386, ""y"": 316.671}, {""x"": 291.386, ""y"": 291.338}]"
199,"[{""x"": 245.847, ""y"": 236.811}, {""x"": 262.591, ""y"": 154.684}, {""x"": 281.728, ""y"": 127.575}, {""x"": 312.824, ""y"": 62.99}, {""x"": 324.784, ""y"": 59.003}, {""x"": 321.595, ""y"": 34.286}, {""x"": 340.731, ""y"": 39.867}, {""x"": 356.678, ""y"": 31.894}, {""x"": 426.047, ""y"": 77.342}, {""x"": 427.641, ""y"": 93.289}, {""x"": 425.249, ""y"": 108.439}, {""x"": 425.249, ""y"": 145.914}, {""x"": 414.086, ""y"": 184.983}, {""x"": 394.95, ""y"": 199.336}, {""x"": 374.219, ""y"": 283.056}, {""x"": 356.678, ""y"": 316.545}, {""x"": 305.648, ""y"": 298.206}, {""x"": 249.834, ""y"": 246.379}]"
2,"[{""x"": 198.007, ""y"": 215.282}, {""x"": 197.209, ""y"": 161.063}, {""x"": 203.588, ""y"": 125.98}, {""x"": 207.575, ""y"": 88.505}, {""x"": 255.415, ""y"": 66.179}, {""x"": 297.674, ""y"": 74.153}, {""x"": 323.987, ""y"": 100.465}, {""x"": 331.96, ""y"": 118.007}, {""x"": 330.365, ""y"": 238.405}, {""x"": 317.608, ""y"": 257.542}, {""x"": 323.189, ""y"": 295.814}, {""x"": 329.568, ""y"": 323.721}, {""x"": 318.405, ""y"": 347.641}, {""x"": 304.85, ""y"": 350.033}, {""x"": 257.807, ""y"": 365.98}, {""x"": 215.548, ""y"": 359.601}, {""x"": 203.588, ""y"": 317.342}, {""x"": 198.804, ""y"": 284.651}, {""x"": 195.615, ""y"": 226.445}]"
20,"[{""x"": 213.156, ""y"": 186.578}, {""x"": 225.116, ""y"": 148.306}, {""x"": 243.455, ""y"": 109.236}, {""x"": 257.01, ""y"": 79.734}, {""x"": 299.269, ""y"": 81.329}, {""x"": 335.947, ""y"": 94.086}, {""x"": 361.462, ""y"": 122.791}, {""x"": 373.422, ""y"": 154.684}, {""x"": 366.246, ""y"": 198.538}, {""x"": 356.678, ""y"": 228.04}, {""x"": 339.136, ""y"": 276.678}, {""x"": 323.189, ""y"": 291.827}, {""x"": 323.189, ""y"": 352.425}, {""x"": 309.635, ""y"": 379.535}, {""x"": 288.904, ""y"": 385.914}, {""x"": 253.821, ""y"": 378.738}, {""x"": 210.764, ""y"": 356.412}, {""x"": 198.804, ""y"": 329.302}, {""x"": 200.399, ""y"": 300.598}, {""x"": 196.412, ""y"": 278.272}, {""x"": 211.561, ""y"": 196.146}]"
200,"[{""x"": 281.787, ""y"": 282.498}, {""x"": 248.454, ""y"": 249.165}, {""x"": 242.454, ""y"": 205.832}, {""x"": 273.12, ""y"": 131.165}, {""x"": 303.787, ""y"": 71.832}, {""x"": 324.454, ""y"": 57.832}, {""x"": 321.787, ""y"": 33.832}, {""x"": 341.787, ""y"": 42.498}, {""x"": 355.12, ""y"": 29.165}, {""x"": 391.787, ""y"": 51.165}, {""x"": 425.12, ""y"": 83.832}, {""x"": 428.454, ""y"": 108.498}, {""x"": 423.787, ""y"": 129.165}, {""x"": 425.12, ""y"": 150.498}, {""x"": 409.12, ""y"": 188.498}, {""x"": 393.787, ""y"": 201.832}, {""x"": 379.12, ""y"": 271.832}, {""x"": 365.787, ""y"": 303.165}, {""x"": 340.454, ""y"": 309.165}, {""x"": 299.12, ""y"": 291.832}]"
201,"[{""x"": 293.957, ""y"": 284.407}, {""x"": 241.957, ""y"": 242.407}, {""x"": 241.29, ""y"": 200.407}, {""x"": 269.957, ""y"": 132.407}, {""x"": 285.29, ""y"": 121.741}, {""x"": 313.29, ""y"": 60.407}, {""x"": 330.623, ""y"": 55.074}, {""x"": 341.957, ""y"": 36.407}, {""x"": 362.623, ""y"": 31.074}, {""x"": 412.623, ""y"": 63.074}, {""x"": 429.29, ""y"": 95.074}, {""x"": 421.29, ""y"": 136.407}, {""x"": 419.957, ""y"": 165.074}, {""x"": 406.623, ""y"": 191.074}, {""x"": 389.29, ""y"": 203.741}, {""x"": 384.623, ""y"": 259.074}, {""x"": 371.29, ""y"": 300.407}, {""x"": 355.29, ""y"": 316.407}, {""x"": 300.623, ""y"": 296.407}]"
202,"[{""x"": 241.86, ""y"": 214.485}, {""x"": 271.362, ""y"": 132.359}, {""x"": 286.512, ""y"": 121.993}, {""x"": 308.04, ""y"": 62.99}, {""x"": 324.784, ""y"": 55.017}, {""x"": 323.189, ""y"": 36.678}, {""x"": 339.934, ""y"": 36.678}, {""x"": 355.083, ""y"": 31.894}, {""x"": 403.721, ""y"": 58.206}, {""x"": 425.249, ""y"": 87.708}, {""x"": 422.06, ""y"": 110.033}, {""x"": 425.249, ""y"": 146.711}, {""x"": 419.668, ""y"": 171.429}, {""x"": 406.113, ""y"": 191.362}, {""x"": 390.963, ""y"": 212.89}, {""x"": 376.611, ""y"": 288.638}, {""x"": 351.096, ""y"": 313.355}, {""x"": 281.728, ""y"": 282.259}, {""x"": 239.468, ""y"": 228.04}]"
203,"[{""x"": 288.845, ""y"": 287.839}, {""x"": 248.179, ""y"": 245.172}, {""x"": 239.512, ""y"": 217.172}, {""x"": 310.845, ""y"": 61.839}, {""x"": 320.845, ""y"": 55.172}, {""x"": 321.512, ""y"": 36.505}, {""x"": 338.179, ""y"": 35.839}, {""x"": 353.679, ""y"": 30.172}, {""x"": 415.179, ""y"": 71.672}, {""x"": 427.679, ""y"": 94.172}, {""x"": 427.679, ""y"": 106.672}, {""x"": 434.179, ""y"": 122.172}, {""x"": 422.679, ""y"": 128.672}, {""x"": 425.179, ""y"": 152.172}, {""x"": 409.345, ""y"": 190.839}, {""x"": 390.679, ""y"": 213.505}, {""x"": 380.679, ""y"": 280.839}, {""x"": 361.345, ""y"": 314.172}, {""x"": 342.679, ""y"": 317.505}, {""x"": 297.345, ""y"": 296.172}]"
204,"[{""x"": 284.015, ""y"": 288}, {""x"": 242.682, ""y"": 248}, {""x"": 244.015, ""y"": 198}, {""x"": 306.015, ""y"": 62.667}, {""x"": 336.682, ""y"": 42}, {""x"": 346.682, ""y"": 34.667}, {""x"": 384.682, ""y"": 46}, {""x"": 428.682, ""y"": 95.333}, {""x"": 418.682, ""y"": 132.667}, {""x"": 426.682, ""y"": 152}, {""x"": 400.015, ""y"": 204}, {""x"": 390.015, ""y"": 206.667}, {""x"": 381.348, ""y"": 271.333}, {""x"": 355.348, ""y"": 312.667}, {""x"": 336.682, ""y"": 318.667}, {""x"": 290.015, ""y"": 294}]"
205,"[{""x"": 247.442, ""y"": 205.714}, {""x"": 307.243, ""y"": 64.585}, {""x"": 320, ""y"": 55.814}, {""x"": 320, ""y"": 31.894}, {""x"": 332.757, ""y"": 38.272}, {""x"": 347.907, ""y"": 30.299}, {""x"": 411.694, ""y"": 67.774}, {""x"": 426.844, ""y"": 102.857}, {""x"": 412.492, ""y"": 141.13}, {""x"": 424.452, ""y"": 151.495}, {""x"": 399.734, ""y"": 207.309}, {""x"": 377.409, ""y"": 240.797}, {""x"": 379.003, ""y"": 282.259}, {""x"": 351.894, ""y"": 317.342}, {""x"": 329.568, ""y"": 316.545}, {""x"": 268.97, ""y"": 277.475}, {""x"": 240.266, ""y"": 244.784}, {""x"": 242.658, ""y"": 215.282}]"
206,"[{""x"": 275.983, ""y"": 288.076}, {""x"": 241.983, ""y"": 252.076}, {""x"": 237.316, ""y"": 221.41}, {""x"": 262.649, ""y"": 150.743}, {""x"": 311.316, ""y"": 53.41}, {""x"": 341.983, ""y"": 32.076}, {""x"": 374.649, ""y"": 40.743}, {""x"": 420.649, ""y"": 88.743}, {""x"": 424.649, ""y"": 110.743}, {""x"": 417.316, ""y"": 140.076}, {""x"": 417.316, ""y"": 160.743}, {""x"": 393.316, ""y"": 212.076}, {""x"": 385.316, ""y"": 240.743}, {""x"": 381.983, ""y"": 270.076}, {""x"": 363.316, ""y"": 313.41}, {""x"": 336.649, ""y"": 323.41}, {""x"": 282.649, ""y"": 294.743}]"
207,"[{""x"": 287.281, ""y"": 293.953}, {""x"": 245.281, ""y"": 257.287}, {""x"": 237.947, ""y"": 212.62}, {""x"": 275.947, ""y"": 125.953}, {""x"": 310.614, ""y"": 55.953}, {""x"": 339.281, ""y"": 33.953}, {""x"": 360.614, ""y"": 35.287}, {""x"": 410.614, ""y"": 72.62}, {""x"": 425.281, ""y"": 104.62}, {""x"": 418.614, ""y"": 158.62}, {""x"": 392.614, ""y"": 215.953}, {""x"": 369.947, ""y"": 297.953}, {""x"": 348.614, ""y"": 323.953}, {""x"": 314.614, ""y"": 310.62}, {""x"": 294.614, ""y"": 301.953}]"
208,"[{""x"": 277.741, ""y"": 286.246}, {""x"": 240.266, ""y"": 250.365}, {""x"": 237.874, ""y"": 232.824}, {""x"": 297.674, ""y"": 65.382}, {""x"": 313.621, ""y"": 51.03}, {""x"": 345.515, ""y"": 30.299}, {""x"": 401.329, ""y"": 62.193}, {""x"": 425.249, ""y"": 100.465}, {""x"": 402.924, ""y"": 194.551}, {""x"": 395.748, ""y"": 214.485}, {""x"": 380.598, ""y"": 268.704}, {""x"": 370.233, ""y"": 305.382}, {""x"": 339.136, ""y"": 322.924}, {""x"": 288.106, ""y"": 298.206}]"
209,"[{""x"": 280.308, ""y"": 289.789}, {""x"": 242.308, ""y"": 247.789}, {""x"": 242.808, ""y"": 207.789}, {""x"": 313.808, ""y"": 46.789}, {""x"": 346.808, ""y"": 27.789}, {""x"": 397.808, ""y"": 61.289}, {""x"": 427.308, ""y"": 100.789}, {""x"": 365.808, ""y"": 306.789}, {""x"": 348.808, ""y"": 321.789}, {""x"": 320.808, ""y"": 315.289}, {""x"": 288.308, ""y"": 292.789}]"
21,"[{""x"": 208.372, ""y"": 212.093}, {""x"": 223.522, ""y"": 151.495}, {""x"": 233.09, ""y"": 133.156}, {""x"": 257.807, ""y"": 84.518}, {""x"": 300.066, ""y"": 80.532}, {""x"": 329.568, ""y"": 94.884}, {""x"": 367.841, ""y"": 131.561}, {""x"": 375.814, ""y"": 161.063}, {""x"": 345.515, ""y"": 275.88}, {""x"": 320, ""y"": 284.651}, {""x"": 322.392, ""y"": 365.98}, {""x"": 310.432, ""y"": 381.13}, {""x"": 288.106, ""y"": 384.319}, {""x"": 233.09, ""y"": 377.143}, {""x"": 205.183, ""y"": 351.628}, {""x"": 198.804, ""y"": 327.708}, {""x"": 199.601, ""y"": 293.422}, {""x"": 197.209, ""y"": 275.88}, {""x"": 205.183, ""y"": 228.04}]"
210,"[{""x"": 282.643, ""y"": 287.179}, {""x"": 238.31, ""y"": 243.013}, {""x"": 249.643, ""y"": 191.679}, {""x"": 300.977, ""y"": 56.346}, {""x"": 321.643, ""y"": 39.679}, {""x"": 342.31, ""y"": 26.346}, {""x"": 390.977, ""y"": 53.013}, {""x"": 418.977, ""y"": 89.013}, {""x"": 428.977, ""y"": 113.679}, {""x"": 408.31, ""y"": 188.346}, {""x"": 374.31, ""y"": 283.679}, {""x"": 352.977, ""y"": 321.013}, {""x"": 323.643, ""y"": 316.346}, {""x"": 286.977, ""y"": 294.346}]"
211,"[{""x"": 284.917, ""y"": 294.219}, {""x"": 243.455, ""y"": 251.163}, {""x"": 244.252, ""y"": 212.89}, {""x"": 300.864, ""y"": 55.814}, {""x"": 316.811, ""y"": 49.435}, {""x"": 341.528, ""y"": 25.515}, {""x"": 384.585, ""y"": 49.435}, {""x"": 425.249, ""y"": 94.086}, {""x"": 388.571, ""y"": 236.013}, {""x"": 381.395, ""y"": 259.934}, {""x"": 355.88, ""y"": 317.342}, {""x"": 331.163, ""y"": 323.721}, {""x"": 296.08, ""y"": 302.193}]"
212,"[{""x"": 288.924, ""y"": 299.459}, {""x"": 244.258, ""y"": 240.792}, {""x"": 253.591, ""y"": 177.459}, {""x"": 291.591, ""y"": 72.792}, {""x"": 333.591, ""y"": 32.792}, {""x"": 373.591, ""y"": 34.792}, {""x"": 423.591, ""y"": 92.792}, {""x"": 424.258, ""y"": 140.125}, {""x"": 400.258, ""y"": 212.125}, {""x"": 368.258, ""y"": 295.459}, {""x"": 351.591, ""y"": 319.459}, {""x"": 312.924, ""y"": 315.459}, {""x"": 299.591, ""y"": 309.459}]"
213,"[{""x"": 240.266, ""y"": 232.824}, {""x"": 246.645, ""y"": 199.336}, {""x"": 261.794, ""y"": 151.495}, {""x"": 299.269, ""y"": 59.003}, {""x"": 315.216, ""y"": 50.233}, {""x"": 333.555, ""y"": 31.894}, {""x"": 347.907, ""y"": 24.718}, {""x"": 381.395, ""y"": 42.259}, {""x"": 415.681, ""y"": 84.518}, {""x"": 429.236, ""y"": 116.412}, {""x"": 412.492, ""y"": 180.997}, {""x"": 389.369, ""y"": 251.163}, {""x"": 370.233, ""y"": 291.827}, {""x"": 349.502, ""y"": 324.518}, {""x"": 333.555, ""y"": 323.721}, {""x"": 281.728, ""y"": 296.611}, {""x"": 249.037, ""y"": 266.312}, {""x"": 243.455, ""y"": 242.392}]"
214,"[{""x"": 285.714, ""y"": 298.206}, {""x"": 246.645, ""y"": 253.555}, {""x"": 243.455, ""y"": 212.89}, {""x"": 268.173, ""y"": 144.319}, {""x"": 300.864, ""y"": 53.422}, {""x"": 331.163, ""y"": 36.678}, {""x"": 346.312, ""y"": 24.718}, {""x"": 402.924, ""y"": 62.193}, {""x"": 418.87, ""y"": 90.1}, {""x"": 431.628, ""y"": 120.399}, {""x"": 393.355, ""y"": 243.987}, {""x"": 377.409, ""y"": 295.814}, {""x"": 354.286, ""y"": 327.708}, {""x"": 327.176, ""y"": 322.924}, {""x"": 300.066, ""y"": 307.774}]"
215,"[{""x"": 245.167, ""y"": 229.888}, {""x"": 293.834, ""y"": 59.888}, {""x"": 311.167, ""y"": 49.888}, {""x"": 344.5, ""y"": 23.221}, {""x"": 395.167, ""y"": 53.888}, {""x"": 417.167, ""y"": 96.554}, {""x"": 437.167, ""y"": 133.888}, {""x"": 408.5, ""y"": 221.888}, {""x"": 375.167, ""y"": 299.221}, {""x"": 356.5, ""y"": 326.554}, {""x"": 339.167, ""y"": 325.888}, {""x"": 303.167, ""y"": 309.888}, {""x"": 269.167, ""y"": 284.554}, {""x"": 243.167, ""y"": 240.554}]"
216,"[{""x"": 245.92, ""y"": 217.389}, {""x"": 264.92, ""y"": 144.389}, {""x"": 279.92, ""y"": 105.889}, {""x"": 298.92, ""y"": 56.889}, {""x"": 310.92, ""y"": 50.889}, {""x"": 337.42, ""y"": 26.889}, {""x"": 357.92, ""y"": 29.389}, {""x"": 392.42, ""y"": 55.889}, {""x"": 410.92, ""y"": 79.389}, {""x"": 415.92, ""y"": 94.889}, {""x"": 429.42, ""y"": 109.889}, {""x"": 430.92, ""y"": 129.389}, {""x"": 419.42, ""y"": 194.889}, {""x"": 407.42, ""y"": 224.889}, {""x"": 389.42, ""y"": 264.389}, {""x"": 376.92, ""y"": 298.889}, {""x"": 355.42, ""y"": 322.889}, {""x"": 338.42, ""y"": 328.389}, {""x"": 298.92, ""y"": 309.389}, {""x"": 258.92, ""y"": 276.889}, {""x"": 243.42, ""y"": 251.889}, {""x"": 243.92, ""y"": 224.389}]"
217,"[{""x"": 288.106, ""y"": 301.395}, {""x"": 241.86, ""y"": 261.528}, {""x"": 241.86, ""y"": 232.027}, {""x"": 303.256, ""y"": 46.246}, {""x"": 320, ""y"": 46.246}, {""x"": 344.718, ""y"": 22.326}, {""x"": 385.382, ""y"": 51.03}, {""x"": 415.681, ""y"": 82.924}, {""x"": 421.262, ""y"": 103.654}, {""x"": 433.223, ""y"": 123.588}, {""x"": 406.113, ""y"": 233.621}, {""x"": 382.99, ""y"": 287.841}, {""x"": 347.11, ""y"": 324.518}, {""x"": 316.811, ""y"": 316.545}, {""x"": 296.08, ""y"": 310.166}]"
218,"[{""x"": 247.766, ""y"": 247.683}, {""x"": 252.433, ""y"": 203.016}, {""x"": 288.433, ""y"": 65.683}, {""x"": 313.099, ""y"": 43.683}, {""x"": 349.099, ""y"": 27.016}, {""x"": 399.766, ""y"": 66.349}, {""x"": 419.099, ""y"": 95.683}, {""x"": 433.099, ""y"": 117.016}, {""x"": 418.433, ""y"": 221.683}, {""x"": 391.099, ""y"": 271.016}, {""x"": 371.099, ""y"": 312.349}, {""x"": 348.433, ""y"": 328.349}, {""x"": 313.099, ""y"": 313.683}, {""x"": 260.433, ""y"": 282.349}, {""x"": 251.099, ""y"": 261.683}]"
219,"[{""x"": 246.859, ""y"": 251.266}, {""x"": 247.526, ""y"": 220.599}, {""x"": 292.859, ""y"": 64.599}, {""x"": 308.192, ""y"": 47.932}, {""x"": 348.859, ""y"": 23.932}, {""x"": 392.192, ""y"": 55.266}, {""x"": 415.526, ""y"": 97.266}, {""x"": 434.192, ""y"": 123.266}, {""x"": 420.859, ""y"": 209.266}, {""x"": 397.526, ""y"": 263.266}, {""x"": 369.526, ""y"": 312.599}, {""x"": 350.192, ""y"": 330.599}, {""x"": 334.192, ""y"": 329.932}, {""x"": 290.192, ""y"": 308.599}, {""x"": 252.859, ""y"": 271.266}, {""x"": 247.526, ""y"": 257.932}]"
22,"[{""x"": 208.372, ""y"": 215.282}, {""x"": 224.319, ""y"": 153.09}, {""x"": 240.266, ""y"": 133.953}, {""x"": 262.591, ""y"": 84.518}, {""x"": 310.432, ""y"": 85.316}, {""x"": 351.894, ""y"": 112.425}, {""x"": 376.611, ""y"": 151.495}, {""x"": 371.827, ""y"": 175.415}, {""x"": 348.704, ""y"": 281.462}, {""x"": 327.176, ""y"": 289.435}, {""x"": 316.811, ""y"": 319.734}, {""x"": 323.189, ""y"": 361.196}, {""x"": 311.229, ""y"": 385.914}, {""x"": 288.904, ""y"": 389.9}, {""x"": 239.468, ""y"": 381.13}, {""x"": 200.399, ""y"": 347.641}, {""x"": 197.209, ""y"": 312.558}, {""x"": 198.007, ""y"": 274.286}, {""x"": 205.98, ""y"": 228.04}]"
220,"[{""x"": 293.045, ""y"": 300.821}, {""x"": 244.665, ""y"": 267.646}, {""x"": 250.194, ""y"": 220.648}, {""x"": 297.192, ""y"": 60.302}, {""x"": 330.367, ""y"": 38.186}, {""x"": 355.248, ""y"": 25.745}, {""x"": 413.305, ""y"": 76.89}, {""x"": 416.51, ""y"": 97.3}, {""x"": 432.51, ""y"": 125.967}, {""x"": 419.176, ""y"": 216.634}, {""x"": 392.51, ""y"": 263.967}, {""x"": 373.176, ""y"": 313.3}, {""x"": 345.843, ""y"": 333.3}, {""x"": 296.51, ""y"": 312.634}]"
221,"[{""x"": 247.445, ""y"": 250.642}, {""x"": 247.445, ""y"": 219.975}, {""x"": 292.779, ""y"": 61.308}, {""x"": 311.445, ""y"": 46.642}, {""x"": 339.445, ""y"": 29.975}, {""x"": 376.112, ""y"": 44.642}, {""x"": 415.445, ""y"": 93.975}, {""x"": 436.112, ""y"": 129.308}, {""x"": 418.112, ""y"": 219.975}, {""x"": 394.779, ""y"": 265.308}, {""x"": 378.112, ""y"": 309.308}, {""x"": 342.779, ""y"": 333.975}, {""x"": 290.779, ""y"": 312.642}, {""x"": 244.779, ""y"": 261.975}]"
222,"[{""x"": 283.977, ""y"": 304.995}, {""x"": 246.477, ""y"": 268.495}, {""x"": 249.477, ""y"": 223.995}, {""x"": 298.477, ""y"": 49.995}, {""x"": 316.977, ""y"": 44.995}, {""x"": 343.477, ""y"": 29.995}, {""x"": 380.977, ""y"": 47.995}, {""x"": 414.977, ""y"": 96.495}, {""x"": 436.477, ""y"": 131.495}, {""x"": 421.977, ""y"": 220.495}, {""x"": 396.477, ""y"": 266.495}, {""x"": 373.977, ""y"": 317.495}, {""x"": 341.977, ""y"": 333.995}, {""x"": 290.477, ""y"": 310.495}]"
223,"[{""x"": 288.521, ""y"": 311.621}, {""x"": 248.021, ""y"": 267.121}, {""x"": 246.021, ""y"": 244.121}, {""x"": 291.521, ""y"": 66.621}, {""x"": 307.021, ""y"": 47.621}, {""x"": 316.521, ""y"": 48.621}, {""x"": 348.021, ""y"": 29.121}, {""x"": 389.021, ""y"": 55.621}, {""x"": 414.521, ""y"": 96.121}, {""x"": 434.021, ""y"": 126.121}, {""x"": 433.521, ""y"": 178.121}, {""x"": 422.021, ""y"": 225.121}, {""x"": 396.021, ""y"": 273.621}, {""x"": 376.021, ""y"": 323.621}, {""x"": 342.021, ""y"": 334.621}, {""x"": 297.021, ""y"": 317.121}]"
224,"[{""x"": 247.847, ""y"": 260.573}, {""x"": 269.847, ""y"": 144.573}, {""x"": 300.514, ""y"": 52.573}, {""x"": 323.847, ""y"": 39.906}, {""x"": 363.847, ""y"": 32.573}, {""x"": 401.847, ""y"": 71.24}, {""x"": 418.514, ""y"": 97.24}, {""x"": 435.847, ""y"": 124.573}, {""x"": 429.847, ""y"": 205.906}, {""x"": 412.514, ""y"": 253.24}, {""x"": 393.181, ""y"": 285.24}, {""x"": 371.181, ""y"": 326.573}, {""x"": 339.181, ""y"": 337.906}, {""x"": 293.847, ""y"": 315.24}, {""x"": 266.514, ""y"": 289.24}, {""x"": 248.514, ""y"": 269.906}]"
225,"[{""x"": 249.167, ""y"": 254}, {""x"": 296.167, ""y"": 56.5}, {""x"": 315.167, ""y"": 46.5}, {""x"": 345.667, ""y"": 28.5}, {""x"": 377.667, ""y"": 43.5}, {""x"": 412.667, ""y"": 85}, {""x"": 415.167, ""y"": 100.5}, {""x"": 439.167, ""y"": 133.5}, {""x"": 436.167, ""y"": 194.5}, {""x"": 426.667, ""y"": 234.5}, {""x"": 402.167, ""y"": 273.5}, {""x"": 380.667, ""y"": 320}, {""x"": 363.667, ""y"": 334.5}, {""x"": 340.167, ""y"": 340.5}, {""x"": 293.167, ""y"": 316}, {""x"": 260.667, ""y"": 285}, {""x"": 248.667, ""y"": 259.5}]"
226,"[{""x"": 261.778, ""y"": 291.152}, {""x"": 249.778, ""y"": 258.486}, {""x"": 297.778, ""y"": 55.152}, {""x"": 321.111, ""y"": 41.819}, {""x"": 355.111, ""y"": 31.152}, {""x"": 413.111, ""y"": 79.819}, {""x"": 422.444, ""y"": 106.486}, {""x"": 439.111, ""y"": 127.152}, {""x"": 431.111, ""y"": 228.486}, {""x"": 403.111, ""y"": 275.152}, {""x"": 384.444, ""y"": 321.819}, {""x"": 345.778, ""y"": 341.819}, {""x"": 291.111, ""y"": 319.152}, {""x"": 271.778, ""y"": 294.486}]"
227,"[{""x"": 252.29, ""y"": 257.456}, {""x"": 281.623, ""y"": 96.123}, {""x"": 303.623, ""y"": 47.456}, {""x"": 324.957, ""y"": 48.79}, {""x"": 352.29, ""y"": 27.456}, {""x"": 406.957, ""y"": 74.79}, {""x"": 420.957, ""y"": 108.79}, {""x"": 442.957, ""y"": 140.79}, {""x"": 430.957, ""y"": 227.456}, {""x"": 402.957, ""y"": 277.456}, {""x"": 378.29, ""y"": 331.456}, {""x"": 348.957, ""y"": 341.456}, {""x"": 299.623, ""y"": 322.79}, {""x"": 261.623, ""y"": 290.79}, {""x"": 250.29, ""y"": 266.79}]"
228,"[{""x"": 251.429, ""y"": 268.704}, {""x"": 295.282, ""y"": 65.382}, {""x"": 311.229, ""y"": 45.449}, {""x"": 345.515, ""y"": 31.096}, {""x"": 390.166, ""y"": 51.03}, {""x"": 420.465, ""y"": 104.452}, {""x"": 440.399, ""y"": 129.967}, {""x"": 431.628, ""y"": 224.85}, {""x"": 402.924, ""y"": 279.07}, {""x"": 383.787, ""y"": 327.708}, {""x"": 343.123, ""y"": 340.465}, {""x"": 278.538, ""y"": 304.585}, {""x"": 256.213, ""y"": 280.664}]"
229,"[{""x"": 251.749, ""y"": 271.389}, {""x"": 252.416, ""y"": 244.055}, {""x"": 283.749, ""y"": 86.722}, {""x"": 308.416, ""y"": 47.389}, {""x"": 344.416, ""y"": 28.055}, {""x"": 389.749, ""y"": 52.722}, {""x"": 420.416, ""y"": 106.055}, {""x"": 443.749, ""y"": 142.722}, {""x"": 427.749, ""y"": 236.055}, {""x"": 398.416, ""y"": 278.722}, {""x"": 381.749, ""y"": 326.055}, {""x"": 333.749, ""y"": 340.055}, {""x"": 304.416, ""y"": 326.722}, {""x"": 254.416, ""y"": 282.055}]"
